trial_id,throughput,avg_latency,p50_latency,p95_latency,p99_latency,total_duration,total_transactions,resolver_stats,range_server_stats,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/num_keys,config/max_concurrency,config/num_queries,config/zipf_exponent,config/namespace,config/name,config/background_runtime_core_ids,config/workload_type,config/enable_cascading_abort,config/seed,config/iteration,config/baseline,config/resolver_cores,config/resolver_tx_load_concurrency
39ee0ca4,692.46,0.071211705,0.032814476999999995,0.115528678,1.897373801,4.332368179,3000.0,"{""Group size: 1"": 31.0, ""Group size: 2"": 1.0, ""waiting_transactions_min"": 0.0, ""requests_per_second"": 0.0, ""waiting_transactions_std"": 0.0, ""waiting_transactions_max"": 0.0, ""Group size: 3"": 1.0, ""num_requests"": 0.0, ""waiting_transactions_avg"": 0.0}","{""22"": {""num_waiters"": [], ""num_pending_commits"": []}, ""37"": {""num_waiters"": [], ""num_pending_commits"": []}, ""17"": {""num_pending_commits"": [], ""num_waiters"": []}, ""66"": {""num_waiters"": [], ""num_pending_commits"": []}, ""72"": {""num_waiters"": [], ""num_pending_commits"": []}, ""74"": {""num_waiters"": [], ""num_pending_commits"": []}, ""92"": {""num_pending_commits"": [], ""num_waiters"": []}, ""98"": {""num_pending_commits"": [], ""num_waiters"": []}, ""47"": {""num_waiters"": [], ""num_pending_commits"": []}, ""71"": {""num_pending_commits"": [], ""num_waiters"": []}, ""35"": {""num_waiters"": [], ""num_pending_commits"": []}, ""29"": {""num_waiters"": [], ""num_pending_commits"": []}, ""78"": {""num_pending_commits"": [], ""num_waiters"": []}, ""43"": {""num_waiters"": [], ""num_pending_commits"": []}, ""13"": {""num_pending_commits"": [], ""num_waiters"": []}, ""90"": {""num_pending_commits"": [], ""num_waiters"": []}, ""26"": {""num_waiters"": [], ""num_pending_commits"": []}, ""58"": {""num_waiters"": [], ""num_pending_commits"": []}, ""77"": {""num_waiters"": [], ""num_pending_commits"": []}, ""89"": {""num_pending_commits"": [], ""num_waiters"": []}, ""23"": {""num_waiters"": [], ""num_pending_commits"": []}, ""53"": {""num_waiters"": [], ""num_pending_commits"": []}, ""61"": {""num_waiters"": [], ""num_pending_commits"": []}, ""40"": {""num_pending_commits"": [], ""num_waiters"": []}, ""64"": {""num_pending_commits"": [], ""num_waiters"": []}, ""68"": {""num_pending_commits"": [], ""num_waiters"": []}, ""3"": {""num_pending_commits"": [], ""num_waiters"": []}, ""81"": {""num_waiters"": [], ""num_pending_commits"": []}, ""52"": {""num_waiters"": [], ""num_pending_commits"": []}, ""30"": {""num_pending_commits"": [], ""num_waiters"": []}, ""31"": {""num_pending_commits"": [], ""num_waiters"": []}, ""67"": {""num_waiters"": [], ""num_pending_commits"": []}, ""45"": {""num_waiters"": [], ""num_pending_commits"": []}, ""69"": {""num_waiters"": [], ""num_pending_commits"": []}, ""84"": {""num_pending_commits"": [], ""num_waiters"": []}, ""79"": {""num_waiters"": [], ""num_pending_commits"": []}, ""34"": {""num_waiters"": [], ""num_pending_commits"": []}, ""24"": {""num_pending_commits"": [], ""num_waiters"": []}, ""11"": {""num_pending_commits"": [], ""num_waiters"": []}, ""15"": {""num_pending_commits"": [], ""num_waiters"": []}, ""41"": {""num_waiters"": [], ""num_pending_commits"": []}, ""56"": {""num_waiters"": [], ""num_pending_commits"": []}, ""75"": {""num_pending_commits"": [], ""num_waiters"": []}, ""95"": {""num_waiters"": [], ""num_pending_commits"": []}, ""96"": {""num_pending_commits"": [], ""num_waiters"": []}, ""87"": {""num_pending_commits"": [], ""num_waiters"": []}, ""97"": {""num_pending_commits"": [], ""num_waiters"": []}, ""9"": {""num_waiters"": [], ""num_pending_commits"": []}, ""18"": {""num_pending_commits"": [], ""num_waiters"": []}, ""83"": {""num_waiters"": [], ""num_pending_commits"": []}, ""88"": {""num_waiters"": [], ""num_pending_commits"": []}, ""82"": {""num_waiters"": [], ""num_pending_commits"": []}, ""16"": {""num_waiters"": [], ""num_pending_commits"": []}, ""49"": {""num_waiters"": [], ""num_pending_commits"": []}, ""38"": {""num_pending_commits"": [], ""num_waiters"": []}, ""65"": {""num_waiters"": [], ""num_pending_commits"": []}, ""99"": {""num_pending_commits"": [], ""num_waiters"": []}, ""28"": {""num_waiters"": [], ""num_pending_commits"": []}, ""8"": {""num_pending_commits"": [], ""num_waiters"": []}, ""60"": {""num_pending_commits"": [], ""num_waiters"": []}, ""62"": {""num_pending_commits"": [], ""num_waiters"": []}, ""91"": {""num_waiters"": [], ""num_pending_commits"": []}, ""46"": {""num_pending_commits"": [], ""num_waiters"": []}, ""59"": {""num_waiters"": [], ""num_pending_commits"": []}, ""6"": {""num_waiters"": [], ""num_pending_commits"": []}, ""63"": {""num_pending_commits"": [], ""num_waiters"": []}, ""0"": {""num_waiters"": [], ""num_pending_commits"": []}, ""14"": {""num_pending_commits"": [], ""num_waiters"": []}, ""32"": {""num_pending_commits"": [], ""num_waiters"": []}, ""5"": {""num_waiters"": [], ""num_pending_commits"": []}, ""33"": {""num_waiters"": [], ""num_pending_commits"": []}, ""39"": {""num_waiters"": [], ""num_pending_commits"": []}, ""1"": {""num_waiters"": [], ""num_pending_commits"": []}, ""10"": {""num_pending_commits"": [], ""num_waiters"": []}, ""50"": {""num_pending_commits"": [], ""num_waiters"": []}, ""36"": {""num_waiters"": [], ""num_pending_commits"": []}, ""54"": {""num_pending_commits"": [], ""num_waiters"": []}, ""76"": {""num_pending_commits"": [], ""num_waiters"": []}, ""80"": {""num_waiters"": [], ""num_pending_commits"": []}, ""85"": {""num_pending_commits"": [], ""num_waiters"": []}, ""19"": {""num_waiters"": [], ""num_pending_commits"": []}, ""93"": {""num_waiters"": [], ""num_pending_commits"": []}, ""51"": {""num_pending_commits"": [], ""num_waiters"": []}, ""4"": {""num_waiters"": [], ""num_pending_commits"": []}, ""42"": {""num_waiters"": [], ""num_pending_commits"": []}, ""57"": {""num_waiters"": [], ""num_pending_commits"": []}, ""48"": {""num_pending_commits"": [], ""num_waiters"": []}, ""7"": {""num_waiters"": [], ""num_pending_commits"": []}, ""70"": {""num_pending_commits"": [], ""num_waiters"": []}, ""73"": {""num_waiters"": [], ""num_pending_commits"": []}, ""12"": {""num_waiters"": [], ""num_pending_commits"": []}, ""86"": {""num_waiters"": [], ""num_pending_commits"": []}, ""94"": {""num_waiters"": [], ""num_pending_commits"": []}, ""21"": {""num_pending_commits"": [], ""num_waiters"": []}, ""25"": {""num_pending_commits"": [], ""num_waiters"": []}, ""20"": {""num_pending_commits"": [], ""num_waiters"": []}, ""2"": {""num_pending_commits"": [], ""num_waiters"": []}, ""55"": {""num_pending_commits"": [], ""num_waiters"": []}, ""27"": {""num_waiters"": [], ""num_pending_commits"": []}, ""44"": {""num_pending_commits"": [], ""num_waiters"": []}}",1762781974,,True,1,2025-11-10_07-39-34,24.185776948928833,24.185776948928833,269664,primary.cascading-aborts.scaling-python-pg0.wisc.cloudlab.us,128.105.145.190,24.185776948928833,1,"1_artificial_abort_rate=0.2000,background_runtime_core_ids=3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30_31,baseline=Pipelined,enable_cascading_abort=True,iteration=0,max_concurrency=50,name=dugong,namespace=smoky,num_keys=100,num_queries=3000,background_runtime_core_ids=1,cpu_percentage=1,resolver_cores=1,background_runtime_core_ids=2_3,max_concurrency=0,num_keys=100,num_queries=None,resolver_tx_load_concurrency=0,seed=1239967999,workload_type=custom,zipf_exponent=0.0000",100,50,3000,0.0,smoky,dugong,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",custom,True,1239967999,0,Pipelined,1,0
7c3d0211,1178.77,0.041170482,0.032302565,0.109609133,0.135319362,2.54501581,3000.0,"{""waiting_transactions_max"": 0.0, ""waiting_transactions_min"": 0.0, ""num_requests"": 0.0, ""requests_per_second"": 0.0, ""waiting_transactions_avg"": 0.0, ""waiting_transactions_std"": 0.0}","{""95"": {""num_pending_commits"": [], ""num_waiters"": []}, ""74"": {""num_waiters"": [], ""num_pending_commits"": []}, ""94"": {""num_waiters"": [], ""num_pending_commits"": []}, ""96"": {""num_pending_commits"": [], ""num_waiters"": []}, ""97"": {""num_pending_commits"": [], ""num_waiters"": []}, ""14"": {""num_waiters"": [], ""num_pending_commits"": []}, ""72"": {""num_pending_commits"": [], ""num_waiters"": []}, ""11"": {""num_waiters"": [], ""num_pending_commits"": []}, ""22"": {""num_waiters"": [], ""num_pending_commits"": []}, ""0"": {""num_pending_commits"": [], ""num_waiters"": []}, ""12"": {""num_waiters"": [], ""num_pending_commits"": []}, ""37"": {""num_waiters"": [], ""num_pending_commits"": []}, ""15"": {""num_pending_commits"": [], ""num_waiters"": []}, ""81"": {""num_pending_commits"": [], ""num_waiters"": []}, ""21"": {""num_waiters"": [], ""num_pending_commits"": []}, ""26"": {""num_waiters"": [], ""num_pending_commits"": []}, ""29"": {""num_pending_commits"": [], ""num_waiters"": []}, ""86"": {""num_waiters"": [], ""num_pending_commits"": []}, ""41"": {""num_pending_commits"": [], ""num_waiters"": []}, ""43"": {""num_waiters"": [], ""num_pending_commits"": []}, ""70"": {""num_waiters"": [], ""num_pending_commits"": []}, ""27"": {""num_waiters"": [], ""num_pending_commits"": []}, ""64"": {""num_pending_commits"": [], ""num_waiters"": []}, ""73"": {""num_pending_commits"": [], ""num_waiters"": []}, ""84"": {""num_waiters"": [], ""num_pending_commits"": []}, ""49"": {""num_waiters"": [], ""num_pending_commits"": []}, ""80"": {""num_pending_commits"": [], ""num_waiters"": []}, ""33"": {""num_waiters"": [], ""num_pending_commits"": []}, ""77"": {""num_pending_commits"": [], ""num_waiters"": []}, ""98"": {""num_pending_commits"": [], ""num_waiters"": []}, ""83"": {""num_pending_commits"": [], ""num_waiters"": []}, ""52"": {""num_waiters"": [], ""num_pending_commits"": []}, ""10"": {""num_pending_commits"": [], ""num_waiters"": []}, ""1"": {""num_pending_commits"": [], ""num_waiters"": []}, ""88"": {""num_waiters"": [], ""num_pending_commits"": []}, ""82"": {""num_pending_commits"": [], ""num_waiters"": []}, ""54"": {""num_pending_commits"": [], ""num_waiters"": []}, ""9"": {""num_pending_commits"": [], ""num_waiters"": []}, ""28"": {""num_pending_commits"": [], ""num_waiters"": []}, ""55"": {""num_pending_commits"": [], ""num_waiters"": []}, ""68"": {""num_pending_commits"": [], ""num_waiters"": []}, ""92"": {""num_pending_commits"": [], ""num_waiters"": []}, ""2"": {""num_waiters"": [], ""num_pending_commits"": []}, ""13"": {""num_waiters"": [], ""num_pending_commits"": []}, ""75"": {""num_waiters"": [], ""num_pending_commits"": []}, ""76"": {""num_waiters"": [], ""num_pending_commits"": []}, ""99"": {""num_pending_commits"": [], ""num_waiters"": []}, ""7"": {""num_waiters"": [], ""num_pending_commits"": []}, ""58"": {""num_pending_commits"": [], ""num_waiters"": []}, ""6"": {""num_waiters"": [], ""num_pending_commits"": []}, ""65"": {""num_waiters"": [], ""num_pending_commits"": []}, ""24"": {""num_pending_commits"": [], ""num_waiters"": []}, ""50"": {""num_waiters"": [], ""num_pending_commits"": []}, ""89"": {""num_waiters"": [], ""num_pending_commits"": []}, ""23"": {""num_waiters"": [], ""num_pending_commits"": []}, ""17"": {""num_waiters"": [], ""num_pending_commits"": []}, ""5"": {""num_pending_commits"": [], ""num_waiters"": []}, ""36"": {""num_waiters"": [], ""num_pending_commits"": []}, ""42"": {""num_waiters"": [], ""num_pending_commits"": []}, ""35"": {""num_waiters"": [], ""num_pending_commits"": []}, ""40"": {""num_waiters"": [], ""num_pending_commits"": []}, ""85"": {""num_pending_commits"": [], ""num_waiters"": []}, ""4"": {""num_waiters"": [], ""num_pending_commits"": []}, ""61"": {""num_waiters"": [], ""num_pending_commits"": []}, ""44"": {""num_pending_commits"": [], ""num_waiters"": []}, ""59"": {""num_waiters"": [], ""num_pending_commits"": []}, ""34"": {""num_waiters"": [], ""num_pending_commits"": []}, ""60"": {""num_pending_commits"": [], ""num_waiters"": []}, ""62"": {""num_waiters"": [], ""num_pending_commits"": []}, ""46"": {""num_pending_commits"": [], ""num_waiters"": []}, ""48"": {""num_waiters"": [], ""num_pending_commits"": []}, ""51"": {""num_waiters"": [], ""num_pending_commits"": []}, ""25"": {""num_waiters"": [], ""num_pending_commits"": []}, ""66"": {""num_waiters"": [], ""num_pending_commits"": []}, ""78"": {""num_waiters"": [], ""num_pending_commits"": []}, ""87"": {""num_pending_commits"": [], ""num_waiters"": []}, ""90"": {""num_pending_commits"": [], ""num_waiters"": []}, ""47"": {""num_waiters"": [], ""num_pending_commits"": []}, ""31"": {""num_waiters"": [], ""num_pending_commits"": []}, ""20"": {""num_waiters"": [], ""num_pending_commits"": []}, ""56"": {""num_pending_commits"": [], ""num_waiters"": []}, ""30"": {""num_waiters"": [], ""num_pending_commits"": []}, ""69"": {""num_waiters"": [], ""num_pending_commits"": []}, ""71"": {""num_waiters"": [], ""num_pending_commits"": []}, ""8"": {""num_waiters"": [], ""num_pending_commits"": []}, ""57"": {""num_pending_commits"": [], ""num_waiters"": []}, ""91"": {""num_waiters"": [], ""num_pending_commits"": []}, ""19"": {""num_pending_commits"": [], ""num_waiters"": []}, ""53"": {""num_pending_commits"": [], ""num_waiters"": []}, ""32"": {""num_waiters"": [], ""num_pending_commits"": []}, ""18"": {""num_waiters"": [], ""num_pending_commits"": []}, ""38"": {""num_waiters"": [], ""num_pending_commits"": []}, ""45"": {""num_waiters"": [], ""num_pending_commits"": []}, ""3"": {""num_pending_commits"": [], ""num_waiters"": []}, ""63"": {""num_waiters"": [], ""num_pending_commits"": []}, ""39"": {""num_waiters"": [], ""num_pending_commits"": []}, ""67"": {""num_pending_commits"": [], ""num_waiters"": []}, ""93"": {""num_pending_commits"": [], ""num_waiters"": []}, ""16"": {""num_pending_commits"": [], ""num_waiters"": []}, ""79"": {""num_pending_commits"": [], ""num_waiters"": []}}",1762781979,,True,1,2025-11-10_07-39-39,4.562166929244995,4.562166929244995,269664,primary.cascading-aborts.scaling-python-pg0.wisc.cloudlab.us,128.105.145.190,4.562166929244995,1,"2_artificial_abort_rate=0.2000,background_runtime_core_ids=3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30_31,baseline=Pipelined,enable_cascading_abort=True,iteration=1,max_concurrency=50,name=dugong,namespace=smoky,num_keys=100,num_queries=3000,background_runtime_core_ids=1,cpu_percentage=1,resolver_cores=1,background_runtime_core_ids=2_3,max_concurrency=0,num_keys=100,num_queries=None,resolver_tx_load_concurrency=0,seed=1239968009,workload_type=custom,zipf_exponent=0.0000",100,50,3000,0.0,smoky,dugong,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",custom,True,1239968009,1,Pipelined,1,0
