throughput,avg_latency,p50_latency,p95_latency,p99_latency,total_duration,total_transactions,resolver_stats,range_server_stats,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
666.74,0.074254772,0.095389075,0.122282818,0.135947169,3.749613204,2500.0,"{""Group size: 4"": 192.0, ""Group size: 8"": 7.0, ""Group size: 1"": 652.0, ""waiting_transactions_avg"": 9.09, ""Group size: 9"": 3.0, ""Group size: 6"": 28.0, ""waiting_transactions_min"": 0.0, ""Group size: 7"": 18.0, ""Group size: 2"": 614.0, ""Group size: 5"": 74.0, ""Group size: 3"": 531.0, ""waiting_transactions_std"": 3.2979207702786284, ""requests_per_second"": 0.0, ""waiting_transactions_max"": 19.0, ""num_requests"": 0.0, ""Group size: 10"": 1.0}","{""2"": {""num_pending_commits"": [], ""num_waiters"": []}, ""4"": {""num_waiters"": [], ""num_pending_commits"": []}, ""1"": {""num_pending_commits"": [], ""num_waiters"": []}, ""3"": {""num_waiters"": [], ""num_pending_commits"": []}, ""0"": {""num_waiters"": [], ""num_pending_commits"": []}}",1764072523,,False,1,148eaff1,2025-11-25_06-08-43,5.769064664840698,5.769064664840698,203597,primary.cascading-aborts.scaling-python-pg0.wisc.cloudlab.us,128.105.145.241,5.769064664840698,1
